Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
03/09/16,00:05,7.29,0,634,0,26.488,26.0704,5.4,0,15.2,0,0,0
03/09/16,00:20,7.3,0,626,0,26.4967,26.0878,5.4,0,15.3,0,0,0
03/09/16,00:35,7.3,0,626,0,26.5141,25.9399,5.4,0,15.1,0,0,0
03/09/16,00:50,7.3,0,632,0,26.5402,25.9225,5.4,0,15.4,0,0,0
03/09/16,01:05,7.3,0,636,0,26.5489,26.0356,5.4,0,15.4,0,0,0
03/09/16,01:20,7.3,0,628,0,26.5576,25.9573,5.4,0,15.2,0,0,0
03/09/16,01:35,7.3,0,626,0,26.5663,25.6789,5.4,0,15.1,0,0,0
03/09/16,01:50,7.3,0,618,0,26.575,25.9051,5.4,0,15.1,0,0,0
03/09/16,02:05,7.3,0,634,0,26.5924,26.0095,5.4,0,15.3,0,0,0
03/09/16,02:20,7.31,0,642,0,26.6011,26.2444,5.4,0,15.2,0,0,0
03/09/16,02:35,7.3,0,634,0,26.6098,26.1052,5.4,0,15.1,0,0,0
03/09/16,02:50,7.31,0,636,0,26.6185,26.1139,5.4,0,15.3,0,0,0
03/09/16,03:05,7.3,0,626,0,26.6272,26.0791,5.4,0,15.4,0,0,0
03/09/16,03:20,7.31,0,632,0,26.6446,25.8964,5.4,0,15.5,0,0,0
03/09/16,03:35,7.31,0,636,0,26.6533,26.2096,5.4,0,15,0,0,0
03/09/16,03:50,7.31,0,634,0,26.662,26.0878,5.4,0,15.1,0,0,0
03/09/16,04:05,7.31,0,624,0,26.6794,25.6876,5.4,0,15.1,0,0,0
03/09/16,04:20,7.32,0,624,0,26.6881,26.1487,5.4,0,15.4,0,0,0
03/09/16,04:35,7.31,0,626,0,26.6881,26.0443,5.4,0,15.3,0,0,0
03/09/16,04:50,7.31,0,632,0,26.6968,26.2096,5.4,0,15.4,0,0,0
03/09/16,05:05,7.31,0,626,0,26.7142,26.2531,5.4,0,15.2,0,0,0
03/09/16,05:20,7.32,0,632,0,26.7055,26.1835,5.4,0,15.2,0,0,0
03/09/16,05:35,7.32,0,618,0,26.7229,26.2879,5.4,0,15.1,0,0,0
03/09/16,05:50,7.32,0,634,0,26.7229,26.1313,5.4,0,15,0,0,0
03/09/16,06:05,7.32,0,636,0,26.7403,26.053,5.4,0,15,0,0,0
03/09/16,06:20,7.32,0,636,0,26.7403,26.0791,5.4,0,15,0,0,0
03/09/16,06:35,7.32,0,624,0,26.749,25.9051,5.4,0,15.4,0,0,0
03/09/16,06:50,7.33,0,624,0,26.749,25.9747,5.4,0,15.6,0,0,0
03/09/16,07:05,7.32,0,626,0,26.749,26.0704,5.4,0,15.2,0,0,0
03/09/16,07:20,7.31,0,628,0,26.7664,26.1574,5.4,0,15.1,0,0,0
03/09/16,07:35,7.32,0,636,0,26.7664,26.0965,5.4,0,15.2,0,0,0
03/09/16,07:50,7.31,0,638,0,26.7838,26.0443,5.4,0,15.2,0,0,0
03/09/16,08:05,7.32,0,624,0,26.7751,25.9573,5.4,0,15.4,0,0,0
03/09/16,08:20,7.31,0,628,0,26.7925,25.705,5.4,0,15.3,0,0,0
03/09/16,08:35,7.3,0,636,0,26.7925,25.096,5.4,0,15.1,0,0,0
03/09/16,08:50,7.3,0,624,0,26.7838,25.0438,5.4,0,15.2,0,0,0
03/09/16,09:05,7.3,0,638,0,26.7838,25.1569,5.4,0,15.3,0,0,0
03/09/16,09:20,7.3,0,628,0,26.7925,25.7224,5.4,0,15.4,0,0,0
03/09/16,09:35,7.3,0,646,0,26.7838,25.5832,5.4,0,15.1,0,0,0
03/09/16,09:50,7.12,0,502,0,24.661,25.6963,5.4,0,15.3,0,0,0
03/09/16,10:05,7.25,0,624,0,26.401,25.5745,5.4,0,15.2,0,0,0
