Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
09/16/14,00:02,7.26,0,664,0,28.4107,25.1569,3.6,0,15.9,0,0,0
09/16/14,00:17,7.27,0,648,0,28.4107,25.0264,4,0,16.3,0,0,0
09/16/14,00:32,7.28,0,646,0,28.4194,24.6001,3.7,0,16.5,0,0,0
09/16/14,00:47,7.27,0,648,0,28.4194,24.4087,4.1,0,16.1,0,0,0
09/16/14,01:02,7.28,0,660,0,28.4281,24.8089,3.6,0,16.5,0,0,0
09/16/14,01:17,7.27,0,652,0,28.4281,25.8703,3.9,0,16.5,0,0,0
09/16/14,01:32,7.27,0,666,0,28.4629,26.0965,3.5,0,16,0,0,0
09/16/14,01:47,7.26,0,660,0,28.4803,26.3749,3.7,0,16.3,0,0,0
09/16/14,02:02,7.3,0,658,0,28.5151,26.0965,4,0,16.4,0,0,0
09/16/14,02:17,7.29,0,666,0,28.5325,25.8007,3.9,0,16.2,0,0,0
09/16/14,02:32,7.29,0,650,0,28.5412,24.9916,3.9,0,15.9,0,0,0
09/16/14,02:47,7.25,0,660,0,28.5499,24.5566,3.7,0,16.1,0,0,0
09/16/14,03:02,7.26,0,660,0,28.5586,24.4087,3.3,0,16.3,0,0,0
09/16/14,03:17,7.3,0,660,0,28.5586,24.8263,3.8,0,16,0,0,0
09/16/14,03:32,7.3,0,658,0,28.5586,25.8442,3.9,0,15.7,0,0,0
09/16/14,03:47,7.27,0,658,0,28.576,26.1661,3.8,0,16,0,0,0
09/16/14,04:02,7.3,0,670,0,28.5934,26.3749,3.9,0,16.2,0,0,0
09/16/14,04:17,7.3,0,650,0,28.6195,26.0791,4,0,16.5,0,0,0
09/16/14,04:32,7.3,0,664,0,28.6456,25.6702,3.8,0,16.3,0,0,0
09/16/14,04:47,7.29,0,650,0,28.6543,24.835,3.7,0,16.1,0,0,0
09/16/14,05:02,7.3,0,658,0,28.6456,24.5653,3.8,0,16.1,0,0,0
09/16/14,05:17,7.31,0,656,0,28.6369,24.3913,3.9,0,16.2,0,0,0
09/16/14,05:32,7.3,0,660,0,28.6369,24.4435,4,0,15.9,0,0,0
09/16/14,05:47,7.31,0,660,0,28.6369,25.705,3.5,0,16,0,0,0
09/16/14,06:02,7.3,0,660,0,28.6543,26.0095,3.7,0,16.1,0,0,0
09/16/14,06:17,7.31,0,678,0,28.6717,26.2618,3.7,0,16.4,0,0,0
09/16/14,06:32,7.31,0,660,0,28.6804,26.2966,3.7,0,15.8,0,0,0
09/16/14,06:47,7.31,0,652,0,28.7065,26.0443,3.6,0,15.9,0,0,0
09/16/14,07:02,7.33,0,666,0,28.7152,25.2352,4.1,0,16.4,0,0,0
09/16/14,07:17,7.31,0,668,0,28.7152,24.6523,4,0,16.1,0,0,0
09/16/14,07:32,7.33,0,664,0,28.7239,24.4609,3.5,0,16.3,0,0,0
09/16/14,07:47,7.34,0,660,0,28.7065,24.7567,3.7,0,16.3,0,0,0
09/16/14,08:02,7.3,0,660,0,28.7152,25.7224,3.9,0,16.1,0,0,0
09/16/14,08:17,7.33,0,664,0,28.7326,26.1139,3.7,0,16.3,0,0,0
09/16/14,08:32,7.31,0,664,0,28.75,26.3053,4,0,15.9,0,0,0
09/16/14,08:47,7.34,0,666,0,28.7674,25.3135,4.1,0,16.3,0,0,0
09/16/14,09:02,7.31,0,660,0,28.7848,24.6784,4,0,16.4,0,0,0
09/16/14,09:17,7.31,0,660,0,28.7935,24.4696,3.7,0,16.4,0,0,0
09/16/14,09:32,7.31,0,660,0,28.7935,24.3826,3.9,0,16.1,0,0,0
09/16/14,09:47,7.29,0,674,0,28.8022,24.2956,3.7,0,16.2,0,0,0
09/16/14,10:02,6.47,0,470,0,26.6359,24.4696,3.9,0,16.1,0,0,0
09/16/14,10:17,7.11,0,602,0,28.2106,24.3565,4.1,0,16.4,0,0,0
09/16/14,10:32,7.14,0,610,0,28.2541,24.4087,3.7,0,16.3,0,0,0
09/16/14,10:47,7.2,0,618,0,28.2889,24.5653,4,0,15.9,0,0,0
09/16/14,11:02,7.21,0,622,0,28.3063,24.487,3.7,0,16,0,0,0
09/16/14,11:17,7.22,0,612,0,28.3324,24.1042,3.7,0,16.1,0,0,0
09/16/14,11:32,7.24,0,622,0,28.3498,23.8432,3.8,0,16,0,0,0
09/16/14,11:47,7.24,0,620,0,28.3585,23.7736,3.8,0,16.1,0,0,0
09/16/14,12:02,7.27,0,620,0,28.3672,23.8171,4,0,15.9,0,0,0
09/16/14,12:17,7.25,0,620,0,28.3846,23.791,4.1,0,15.9,0,0,0
09/16/14,12:32,7.27,0,620,0,28.3846,23.7127,3.6,0,16.2,0,0,0
09/16/14,12:47,7.28,0,630,0,28.3933,23.6953,3.8,0,16.1,0,0,0
09/16/14,13:02,7.29,0,624,0,28.402,23.7475,3.5,0,16.3,0,0,0
09/16/14,13:17,7.29,0,620,0,28.402,23.7997,3.3,0,15.9,0,0,0
09/16/14,13:32,7.3,0,640,0,28.4194,23.6953,3.8,0,16.3,0,0,0
09/16/14,13:47,7.27,0,628,0,28.4194,23.7388,3.9,0,16,0,0,0
09/16/14,14:02,7.29,0,630,0,28.4194,23.617,3.8,0,16.4,0,0,0
09/16/14,14:17,7.29,0,640,0,28.4368,23.7736,3.9,0,15.7,0,0,0
09/16/14,14:32,7.29,0,618,0,28.4455,23.6866,3.7,0,16.5,0,0,0
09/16/14,14:47,7.29,0,640,0,28.4455,23.6779,4.1,0,16.2,0,0,0
09/16/14,15:02,7.31,0,650,0,28.4455,23.704,4,0,16,0,0,0
09/16/14,15:17,7.3,0,640,0,28.4368,23.7214,3.9,0,15.5,0,0,0
09/16/14,15:32,7.31,0,646,0,28.4455,23.6953,3.7,0,16.5,0,0,0
09/16/14,15:47,7.3,0,650,0,28.4455,23.7214,4,0,16.2,0,0,0
09/16/14,16:02,6.46,0,460,0,26.4097,23.7823,3.8,0,16.3,0,0,0
09/16/14,16:17,7.1,0,572,0,27.8887,23.6518,4.1,0,15.9,0,0,0
09/16/14,16:32,7.17,0,584,0,27.9235,23.6083,3.9,0,16,0,0,0
