Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
05/26/19,00:12,7.35,0,1040,0,27.445,25.6441,16.1,0,15.7,0,0,0
05/26/19,00:27,7.35,0,1042,0,27.445,25.7311,16.1,0,15.7,0,0,0
05/26/19,00:42,7.36,0,1042,0,27.4624,25.6963,16.1,0,15.6,0,0,0
05/26/19,00:57,7.36,0,1032,0,27.4711,25.4614,15.8,0,15.6,0,0,0
05/26/19,01:12,7.35,0,1046,0,27.4711,25.7398,16,0,15.7,0,0,0
05/26/19,01:27,7.35,0,1040,0,27.4711,25.6528,16,0,15.7,0,0,0
05/26/19,01:42,7.35,0,1036,0,27.4798,25.7746,16.1,0,15.7,0,0,0
05/26/19,01:57,7.36,0,1038,0,27.4798,25.7659,16.1,0,15.7,0,0,0
05/26/19,02:12,7.36,0,1038,0,27.4885,25.879,16,0,15.7,0,0,0
05/26/19,02:27,7.36,0,1032,0,27.4885,25.6789,16,0,15.7,0,0,0
05/26/19,02:42,7.36,0,1032,0,27.4885,25.8964,15.8,0,15.6,0,0,0
05/26/19,02:57,7.36,0,1050,0,27.4972,25.6093,16.2,0,15.8,0,0,0
05/26/19,03:12,7.36,0,1048,0,27.4972,26.2966,16,0,15.7,0,0,0
05/26/19,03:27,7.36,0,1046,0,27.5059,25.4701,15.9,0,15.8,0,0,0
05/26/19,03:42,7.36,0,1038,0,27.5146,26.0791,16.1,0,15.6,0,0,0
05/26/19,03:57,7.36,0,1054,0,27.5146,25.6789,16.1,0,15.7,0,0,0
05/26/19,04:12,7.36,0,1032,0,27.5146,25.5223,16.1,0,15.7,0,0,0
05/26/19,04:27,7.37,0,1036,0,27.5233,26.053,16.1,0,15.7,0,0,0
05/26/19,04:42,7.37,0,1050,0,27.5233,25.8529,16.2,0,15.6,0,0,0
05/26/19,04:57,7.37,0,1042,0,27.532,25.9747,16,0,15.7,0,0,0
05/26/19,05:12,7.36,0,1042,0,27.532,25.444,16.4,0,15.7,0,0,0
05/26/19,05:27,7.37,0,1040,0,27.5407,25.6354,16.1,0,15.7,0,0,0
05/26/19,05:42,7.37,0,1042,0,27.5407,25.9225,16.2,0,15.6,0,0,0
05/26/19,05:57,7.37,0,1054,0,27.5407,25.444,16.1,0,15.7,0,0,0
05/26/19,06:12,7.37,0,1040,0,27.5494,25.8529,16.1,0,15.7,0,0,0
05/26/19,06:27,7.36,0,1046,0,27.5494,25.8268,15.8,0,15.8,0,0,0
05/26/19,06:42,7.36,0,1042,0,27.5581,25.4962,15.9,0,15.7,0,0,0
05/26/19,06:57,7.36,0,1032,0,27.5668,25.357,16.2,0,15.7,0,0,0
05/26/19,07:12,7.36,0,1046,0,27.5668,24.9742,16.2,0,15.7,0,0,0
05/26/19,07:27,7.35,0,920,0,27.184,25.3222,16,0,15.7,0,0,0
05/26/19,07:42,7.31,0,1032,0,27.4885,25.3744,16.2,0,15.8,0,0,0
05/26/19,07:57,7.32,0,1032,0,27.4972,24.8698,16,0,15.7,0,0,0
05/26/19,08:12,7.33,0,1038,0,27.5059,25.2178,15.8,0,15.7,0,0,0
05/26/19,08:27,7.34,0,1032,0,27.4972,24.7828,15.9,0,15.7,0,0,0
05/26/19,08:42,7.34,0,1032,0,27.5059,25.1308,16,0,15.7,0,0,0
05/26/19,08:57,7.35,0,1032,0,27.5059,25.1308,16.1,0,15.7,0,0,0
05/26/19,09:12,7.34,0,1028,0,27.5059,25.0525,16.1,0,15.7,0,0,0
05/26/19,09:27,7.33,0,1036,0,27.5146,25.009,15.9,0,15.6,0,0,0
05/26/19,09:42,7.32,0,1038,0,27.5059,24.8698,16.2,0,15.8,0,0,0
05/26/19,09:57,7.32,0,1032,0,27.5146,24.9133,16.1,0,15.7,0,0,0
05/26/19,10:12,7.31,0,1028,0,27.5146,25.1308,15.7,0,15.6,0,0,0
05/26/19,10:27,7.32,0,1022,0,27.532,24.8785,16.2,0,15.6,0,0,0
05/26/19,10:42,7.32,0,1042,0,27.5233,25.0612,16.2,0,15.6,0,0,0
05/26/19,10:57,7.32,0,1032,0,27.532,24.9655,16,0,15.7,0,0,0
05/26/19,11:12,7.33,0,1046,0,27.532,25.3048,16.2,0,15.7,0,0,0
05/26/19,11:27,7.33,0,1032,0,27.532,25.0612,16.1,0,15.7,0,0,0
05/26/19,11:42,7.33,0,1040,0,27.532,25.183,15.8,0,15.6,0,0,0
05/26/19,11:57,7.34,0,1032,0,27.5407,25.2787,16.1,0,15.6,0,0,0
05/26/19,12:12,7.34,0,1040,0,27.5407,25.1656,16,0,15.7,0,0,0
05/26/19,12:27,7.33,0,936,0,27.1753,25.2613,16.1,0,15.8,0,0,0
05/26/19,12:42,7.33,0,1036,0,27.4885,24.7828,16.1,0,15.6,0,0,0
05/26/19,12:57,7.32,0,1036,0,27.4885,24.9655,16,0,15.8,0,0,0
05/26/19,13:12,7.33,0,1032,0,27.4885,25.3048,16.3,0,15.7,0,0,0
05/26/19,13:27,7.33,0,1026,0,27.4885,25.1395,16,0,15.6,0,0,0
05/26/19,13:42,7.34,0,1032,0,27.4972,25.6267,16.2,0,15.6,0,0,0
05/26/19,13:57,7.35,0,1036,0,27.4972,24.8698,16.2,0,15.6,0,0,0
05/26/19,14:12,7.35,0,1032,0,27.4972,24.9568,16.3,0,15.6,0,0,0
05/26/19,14:27,7.35,0,1022,0,27.5059,25.2352,16.2,0,15.6,0,0,0
05/26/19,14:42,7.36,0,1028,0,27.5146,25.0438,16.2,0,15.7,0,0,0
05/26/19,14:57,7.35,0,1032,0,27.5146,25.2439,16,0,15.5,0,0,0
05/26/19,15:12,7.36,0,1030,0,27.5059,25.1308,16.2,0,15.6,0,0,0
05/26/19,15:27,7.36,0,1020,0,27.5146,25.0438,16,0,15.7,0,0,0
05/26/19,15:42,7.36,0,1030,0,27.5146,25.2091,15.8,0,15.7,0,0,0
05/26/19,15:57,7.36,0,1040,0,27.5233,25.009,15.9,0,15.7,0,0,0
05/26/19,16:12,7.36,0,1028,0,27.5407,25.4962,16,0,15.6,0,0,0
05/26/19,16:27,7.36,0,1020,0,27.532,25.2265,16,0,15.8,0,0,0
05/26/19,16:42,7.36,0,1032,0,27.5494,25.1569,16,0,15.6,0,0,0
05/26/19,16:57,7.37,0,1038,0,27.5581,25.1134,16.1,0,15.7,0,0,0
05/26/19,17:12,7.36,0,1042,0,27.5581,24.8872,16,0,15.7,0,0,0
05/26/19,17:27,7.36,0,1036,0,27.5668,25.0699,15.9,0,15.7,0,0,0
05/26/19,17:42,7.36,0,1042,0,27.5842,25.1221,16.1,0,15.7,0,0,0
05/26/19,17:57,7.37,0,1038,0,27.5755,25.1656,16.1,0,15.7,0,0,0
05/26/19,18:12,7.37,0,1028,0,27.5668,25.3309,16.1,0,15.5,0,0,0
05/26/19,18:27,7.36,0,1032,0,27.5581,25.183,16,0,15.8,0,0,0
05/26/19,18:42,7.36,0,1028,0,27.5668,25.444,16,0,15.7,0,0,0
05/26/19,18:57,7.37,0,1028,0,27.5668,25.2265,16,0,15.6,0,0,0
05/26/19,19:12,7.36,0,1030,0,27.5668,25.0438,16,0,15.7,0,0,0
05/26/19,19:27,7.36,0,1026,0,27.5668,25.0438,16.1,0,15.5,0,0,0
05/26/19,19:42,7.36,0,1028,0,27.5581,25.2091,16,0,15.7,0,0,0
05/26/19,19:57,7.36,0,1028,0,27.5668,25.6615,16,0,15.7,0,0,0
05/26/19,20:12,7.36,0,1032,0,27.5494,25.1917,16,0,15.6,0,0,0
05/26/19,20:27,7.36,0,1036,0,27.5581,25.5136,16.2,0,15.7,0,0,0
05/26/19,20:42,7.36,0,1040,0,27.5494,25.6789,16,0,15.6,0,0,0
05/26/19,20:57,7.36,0,1032,0,27.5407,25.4962,16.1,0,15.8,0,0,0
05/26/19,21:12,7.36,0,1032,0,27.5407,25.6441,16,0,15.6,0,0,0
05/26/19,21:27,7.37,0,1028,0,27.532,25.5484,16.2,0,15.7,0,0,0
05/26/19,21:42,7.36,0,1038,0,27.532,25.4875,16.1,0,15.6,0,0,0
05/26/19,21:57,7.36,0,1032,0,27.5233,25.8181,15.7,0,15.6,0,0,0
05/26/19,22:12,7.36,0,1022,0,27.5146,25.2352,16.1,0,15.6,0,0,0
05/26/19,22:27,7.36,0,1032,0,27.5233,25.7137,16.2,0,15.7,0,0,0
05/26/19,22:42,7.37,0,1046,0,27.5233,25.6615,16.1,0,15.7,0,0,0
05/26/19,22:57,7.36,0,1046,0,27.532,25.4875,16,0,15.6,0,0,0
05/26/19,23:12,7.37,0,1040,0,27.532,25.6267,15.9,0,15.8,0,0,0
05/26/19,23:27,7.36,0,1050,0,27.5233,25.8181,16,0,15.8,0,0,0
05/26/19,23:42,7.37,0,1040,0,27.532,25.6093,16,0,15.6,0,0,0
05/26/19,23:57,7.37,0,1030,0,27.5233,26.2183,16,0,15.7,0,0,0
