Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
11/17/15,00:11,7.12,0,624,0,27.0622,25.9921,5.4,0,15.4,0,0,0
11/17/15,00:26,7.14,0,616,0,27.0622,26.0182,5.4,0,15,0,0,0
11/17/15,00:41,7.15,0,620,0,27.0709,26.0617,5.4,0,15.2,0,0,0
11/17/15,00:56,7.15,0,618,0,27.0883,25.2874,5.4,0,15.3,0,0,0
11/17/15,01:11,7.15,0,624,0,27.1057,25.9399,5.4,0,15.2,0,0,0
11/17/15,01:26,7.14,0,626,0,27.1057,25.4788,5.4,0,15.3,0,0,0
11/17/15,01:41,7.14,0,618,0,27.1144,25.7746,5.4,0,15.2,0,0,0
11/17/15,01:56,7.14,0,614,0,27.1231,25.6528,5.4,0,15.2,0,0,0
11/17/15,02:11,7.15,0,618,0,27.1405,25.5571,5.4,0,15.4,0,0,0
11/17/15,02:26,7.15,0,614,0,27.1492,26.0356,5.4,0,15.4,0,0,0
11/17/15,02:41,7.15,0,620,0,27.1579,25.3309,5.4,0,15.4,0,0,0
11/17/15,02:56,7.15,0,624,0,27.1579,25.7137,5.4,0,15.2,0,0,0
11/17/15,03:11,7.15,0,624,0,27.1753,25.8007,5.4,0,15.2,0,0,0
11/17/15,03:26,7.15,0,614,0,27.184,25.4527,5.4,0,15.5,0,0,0
11/17/15,03:41,7.15,0,624,0,27.1927,25.7224,5.4,0,15.2,0,0,0
11/17/15,03:56,7.15,0,624,0,27.1927,25.5919,5.4,0,15.5,0,0,0
11/17/15,04:11,7.15,0,624,0,27.2101,25.5049,5.4,0,15.4,0,0,0
11/17/15,04:26,7.15,0,616,0,27.2188,26.0182,5.4,0,15.5,0,0,0
11/17/15,04:41,7.15,0,624,0,27.2188,24.9829,5.4,0,15.5,0,0,0
11/17/15,04:56,7.15,0,624,0,27.2275,25.6876,5.4,0,15.2,0,0,0
11/17/15,05:11,7.15,0,616,0,27.2275,25.3918,5.4,0,15.3,0,0,0
11/17/15,05:26,7.15,0,616,0,27.2362,24.9742,5.4,0,15.2,0,0,0
11/17/15,05:41,7.15,0,614,0,27.2449,25.6789,5.4,0,15.3,0,0,0
11/17/15,05:56,7.16,0,616,0,27.2449,25.0699,5.4,0,15.4,0,0,0
