Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
03/06/21,00:13,7.59,0,2994,0,25.5136,25.4875,2.5,0,15.6,0,0,0
03/06/21,00:28,7.6,0,2978,0,25.5136,25.3831,2.6,0,15.6,0,0,0
03/06/21,00:43,7.58,0,3010,0,25.5223,25.096,2.4,0,15.5,0,0,0
03/06/21,00:58,7.43,0,2906,0,25.2961,25.3831,2.4,0,15.6,0,0,0
03/06/21,01:13,7.53,0,2912,0,25.3657,25.7572,2.3,0,15.6,0,0,0
03/06/21,01:28,7.55,0,2960,0,25.3831,25.6963,2.2,0,15.6,0,0,0
03/06/21,01:43,7.57,0,2922,0,25.4092,25.7659,2.3,0,15.5,0,0,0
03/06/21,01:58,7.58,0,2926,0,25.4266,25.8529,2.2,0,15.6,0,0,0
03/06/21,02:13,7.59,0,2906,0,25.444,25.8964,2.4,0,15.6,0,0,0
03/06/21,02:28,7.59,0,2932,0,25.4614,25.9747,2.4,0,15.5,0,0,0
03/06/21,02:43,7.59,0,2942,0,25.4614,26.0791,2.4,0,15.6,0,0,0
03/06/21,02:58,7.6,0,2928,0,25.4875,26.1835,2.4,0,15.6,0,0,0
03/06/21,03:13,7.6,0,2962,0,25.4962,26.0182,2.5,0,15.6,0,0,0
03/06/21,03:28,7.6,0,2936,0,25.5136,26.0617,2.6,0,15.6,0,0,0
03/06/21,03:43,7.6,0,2982,0,25.5223,26.0182,2.6,0,15.6,0,0,0
03/06/21,03:58,7.58,0,2982,0,25.5397,25.3483,2.7,0,15.6,0,0,0
03/06/21,04:13,7.59,0,2954,0,25.5571,25.4266,2.3,0,15.6,0,0,0
03/06/21,04:28,7.6,0,2956,0,25.5571,25.0003,2.5,0,15.6,0,0,0
03/06/21,04:43,7.6,0,2944,0,25.5484,25.1743,2.7,0,15.6,0,0,0
03/06/21,04:58,7.6,0,2960,0,25.5571,25.2613,2.5,0,15.6,0,0,0
03/06/21,05:13,7.57,0,2984,0,25.5571,24.9742,2.6,0,15.6,0,0,0
03/06/21,05:28,7.59,0,2984,0,25.5571,25.444,2.6,0,15.7,0,0,0
03/06/21,05:43,7.59,0,2952,0,25.5571,25.2091,2.3,0,15.6,0,0,0
03/06/21,05:58,7.6,0,2956,0,25.5658,25.1656,2.3,0,15.6,0,0,0
03/06/21,06:13,7.58,0,2936,0,25.5658,25.5397,2.3,0,15.6,0,0,0
03/06/21,06:28,7.59,0,2964,0,25.5658,25.3048,2.4,0,15.6,0,0,0
03/06/21,06:43,7.6,0,2980,0,25.5658,25.444,2.2,0,15.6,0,0,0
03/06/21,06:58,7.6,0,2974,0,25.5832,25.2526,2.4,0,15.5,0,0,0
03/06/21,07:13,7.58,0,2972,0,25.5658,25.5745,2.4,0,15.6,0,0,0
03/06/21,07:28,7.6,0,2982,0,25.5745,25.4875,2.5,0,15.7,0,0,0
03/06/21,07:43,7.57,0,2944,0,25.5745,25.0612,2.3,0,15.6,0,0,0
03/06/21,07:58,7.59,0,2984,0,25.5832,25.2961,2.2,0,15.6,0,0,0
03/06/21,08:13,7.59,0,2998,0,25.5832,25.2874,2.2,0,15.5,0,0,0
03/06/21,08:28,7.59,0,2992,0,25.5832,25.2439,2.5,0,15.6,0,0,0
03/06/21,08:43,7.6,0,2946,0,25.5832,25.1482,2.5,0,15.6,0,0,0
03/06/21,08:58,7.57,0,2998,0,25.5832,25.1134,2.4,0,15.6,0,0,0
03/06/21,09:13,7.59,0,2960,0,25.5832,25.1308,2.5,0,15.7,0,0,0
03/06/21,09:28,7.6,0,3006,0,25.5832,24.574,2.4,0,15.6,0,0,0
03/06/21,09:43,7.58,0,2990,0,25.5832,24.6001,2.6,0,15.7,0,0,0
03/06/21,09:58,7.42,0,2936,0,25.3483,24.4957,2.5,0,15.7,0,0,0
03/06/21,10:13,7.53,0,2916,0,25.4353,24.7219,2.8,0,15.7,0,0,0
03/06/21,10:28,7.55,0,2896,0,25.4353,24.9916,2.2,0,15.6,0,0,0
03/06/21,10:43,7.57,0,2950,0,25.444,25.0699,2.5,0,15.6,0,0,0
03/06/21,10:58,7.57,0,2980,0,25.4527,25.0786,2.4,0,15.5,0,0,0
03/06/21,11:13,7.58,0,2936,0,25.4527,24.9481,2.3,0,15.6,0,0,0
03/06/21,11:28,7.59,0,2938,0,25.4527,24.7828,2.5,0,15.6,0,0,0
03/06/21,11:43,7.59,0,2944,0,25.4614,25.1134,2.4,0,15.7,0,0,0
03/06/21,11:58,7.59,0,2978,0,25.4614,25.2439,2.3,0,15.6,0,0,0
