Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
03/23/21,00:13,7.33,0,2964,0,26.9665,27.7408,2.5,0,15.7,0,0,0
03/23/21,00:28,7.37,0,2990,0,26.9926,27.7843,3,0,15.8,0,0,0
03/23/21,00:43,7.37,0,3010,0,26.9926,27.7495,2.9,0,15.9,0,0,0
03/23/21,00:58,7.38,0,3036,0,27.0187,27.8104,2.6,0,15.7,0,0,0
03/23/21,01:13,7.38,0,3040,0,27.0361,27.7669,2.7,0,15.8,0,0,0
03/23/21,01:28,7.39,0,3016,0,27.0361,27.7843,2.5,0,15.8,0,0,0
03/23/21,01:43,7.39,0,3030,0,27.0448,27.8104,2.7,0,16.1,0,0,0
03/23/21,01:58,7.39,0,3002,0,27.0535,27.706,2.7,0,15.8,0,0,0
03/23/21,02:13,7.4,0,3030,0,27.0622,27.8452,2.5,0,15.6,0,0,0
03/23/21,02:28,7.4,0,3026,0,27.0535,27.7495,2.8,0,16.1,0,0,0
03/23/21,02:43,7.4,0,2988,0,27.0796,27.8278,2.7,0,16,0,0,0
03/23/21,02:58,7.39,0,3060,0,27.097,27.8887,2.5,0,16,0,0,0
03/23/21,03:13,7.39,0,3064,0,27.1057,27.8278,2.8,0,15.8,0,0,0
03/23/21,03:28,7.39,0,3038,0,27.1144,27.9496,2.6,0,16,0,0,0
03/23/21,03:43,7.39,0,3086,0,27.1318,27.9409,2.8,0,15.5,0,0,0
03/23/21,03:58,7.4,0,2998,0,27.1405,27.967,2.6,0,15.9,0,0,0
03/23/21,04:13,7.39,0,3018,0,27.1405,27.967,2.7,0,15.9,0,0,0
03/23/21,04:28,7.4,0,3050,0,27.1579,27.9496,2.7,0,15.7,0,0,0
03/23/21,04:43,7.39,0,3016,0,27.1753,27.9583,2.6,0,15.9,0,0,0
03/23/21,04:58,7.39,0,3050,0,27.184,28.0018,2.8,0,15.9,0,0,0
03/23/21,05:13,7.39,0,3036,0,27.2014,28.0627,2.8,0,15.8,0,0,0
03/23/21,05:28,7.39,0,3056,0,27.2101,28.0453,2.7,0,15.9,0,0,0
03/23/21,05:43,7.4,0,3060,0,27.2188,28.0453,2.7,0,15.7,0,0,0
03/23/21,05:58,7.4,0,3064,0,27.2275,28.054,2.6,0,15.9,0,0,0
03/23/21,06:13,7.4,0,3066,0,27.2536,28.1236,2.9,0,15.9,0,0,0
03/23/21,06:28,7.4,0,3026,0,27.2623,28.1149,2.6,0,16.1,0,0,0
03/23/21,06:43,7.39,0,3018,0,27.271,28.1062,2.8,0,15.7,0,0,0
03/23/21,06:58,7.4,0,3030,0,27.2971,28.0627,2.7,0,16,0,0,0
03/23/21,07:13,7.4,0,3058,0,27.2971,28.1497,2.7,0,16.1,0,0,0
03/23/21,07:28,7.39,0,3084,0,27.3145,28.1584,2.7,0,16,0,0,0
03/23/21,07:43,7.39,0,3060,0,27.3145,28.0801,2.7,0,15.7,0,0,0
03/23/21,07:58,7.39,0,3020,0,27.3232,28.141,2.8,0,15.9,0,0,0
03/23/21,08:13,7.4,0,3084,0,27.3319,28.0801,2.8,0,16.1,0,0,0
03/23/21,08:28,7.39,0,3040,0,27.3493,28.2889,2.8,0,16.1,0,0,0
03/23/21,08:43,7.39,0,3030,0,27.358,28.2454,2.4,0,15.9,0,0,0
03/23/21,08:58,7.26,0,2972,0,27.1318,28.2193,2.8,0,16,0,0,0
03/23/21,09:13,7.33,0,2998,0,27.2014,27.967,2.8,0,16,0,0,0
03/23/21,09:28,7.36,0,3008,0,27.2275,28.054,2.7,0,15.8,0,0,0
03/23/21,09:43,7.36,0,3018,0,27.2362,27.9235,3.1,0,15.9,0,0,0
03/23/21,09:58,7.38,0,3030,0,27.2449,26.7403,2.7,0,15.7,0,0,0
03/23/21,10:13,7.39,0,3018,0,27.2449,26.3227,3,0,15.9,0,0,0
03/23/21,10:28,7.38,0,3026,0,27.2449,26.0443,2.8,0,16,0,0,0
03/23/21,10:43,7.34,0,3022,0,27.2362,27.0535,2.5,0,16.1,0,0,0
03/23/21,10:58,7.32,0,3026,0,27.2362,27.6625,2.7,0,16,0,0,0
03/23/21,11:13,7.31,0,3016,0,27.2362,27.5929,2.9,0,15.8,0,0,0
03/23/21,11:28,7.31,0,3022,0,27.2449,26.836,2.6,0,15.6,0,0,0
03/23/21,11:43,7.31,0,3000,0,27.2362,26.0791,2.9,0,15.7,0,0,0
03/23/21,11:58,7.33,0,3036,0,27.2188,25.8181,2.8,0,15.8,0,0,0
