Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
10/20/20,00:00,7.6,0,3058,0,28.5499,27.4015,5.1,0,14.9,0,0,0
10/20/20,00:15,7.6,0,3116,0,28.5499,27.3058,5.3,0,14.8,0,0,0
10/20/20,00:30,7.6,0,3026,0,28.5499,27.4972,5.3,0,14.8,0,0,0
10/20/20,00:45,7.6,0,3036,0,28.5499,26.7664,5.3,0,14.7,0,0,0
10/20/20,01:00,7.59,0,3082,0,28.5412,27.0361,5.4,0,14.8,0,0,0
10/20/20,01:15,7.6,0,3112,0,28.5499,27.097,5.2,0,14.7,0,0,0
10/20/20,01:30,7.61,0,3086,0,28.5499,27.2362,5.3,0,14.7,0,0,0
10/20/20,01:45,7.58,0,3044,0,28.5499,27.5407,5.4,0,14.8,0,0,0
10/20/20,02:00,7.61,0,3094,0,28.5499,26.8882,5.3,0,14.7,0,0,0
10/20/20,02:15,7.6,0,3048,0,28.5586,27.1231,5.5,0,14.7,0,0,0
10/20/20,02:30,7.6,0,3094,0,28.5499,26.7229,5.2,0,14.8,0,0,0
10/20/20,02:45,7.61,0,3104,0,28.5586,26.9839,5.1,0,14.8,0,0,0
10/20/20,03:00,7.61,0,3102,0,28.5499,27.6712,5.3,0,14.8,0,0,0
10/20/20,03:15,7.6,0,3096,0,28.5586,26.9317,5.5,0,14.8,0,0,0
10/20/20,03:30,7.61,0,3088,0,28.5499,27.3841,5.1,0,14.8,0,0,0
10/20/20,03:45,7.61,0,3086,0,28.5586,26.7838,5.2,0,14.8,0,0,0
10/20/20,04:00,7.59,0,3064,0,28.5586,27.2188,5.5,0,14.8,0,0,0
10/20/20,04:15,7.6,0,3102,0,28.5499,27.6451,5.3,0,14.7,0,0,0
10/20/20,04:30,7.6,0,3128,0,28.5673,27.0187,5.2,0,14.7,0,0,0
10/20/20,04:45,7.6,0,3056,0,28.5586,26.9839,5,0,14.8,0,0,0
10/20/20,05:00,7.6,0,3062,0,28.5586,26.749,5.4,0,14.7,0,0,0
10/20/20,05:15,7.6,0,3114,0,28.5586,27.2449,5.1,0,14.7,0,0,0
10/20/20,05:30,7.58,0,3102,0,28.5499,27.4798,5.3,0,14.7,0,0,0
10/20/20,05:45,7.6,0,3062,0,28.5586,27.2884,5.4,0,14.7,0,0,0
10/20/20,06:00,7.61,0,3076,0,28.5673,26.7229,5.4,0,14.7,0,0,0
10/20/20,06:15,7.6,0,3096,0,28.5586,26.8795,5.3,0,14.8,0,0,0
10/20/20,06:30,7.6,0,3122,0,28.5673,27.1231,5.2,0,14.7,0,0,0
10/20/20,06:45,7.6,0,3086,0,28.5586,27.1318,5.4,0,14.8,0,0,0
10/20/20,07:00,7.6,0,3064,0,28.5586,27.4537,5.5,0,14.7,0,0,0
10/20/20,07:15,7.6,0,3092,0,28.5673,26.7055,5.2,0,14.8,0,0,0
10/20/20,07:30,7.6,0,3076,0,28.5673,27.0013,5.2,0,14.7,0,0,0
10/20/20,07:45,7.6,0,3116,0,28.5673,26.488,5.3,0,14.8,0,0,0
10/20/20,08:00,7.6,0,3100,0,28.5586,27.0622,5.2,0,14.8,0,0,0
10/20/20,08:15,7.6,0,3128,0,28.5673,27.7321,5.4,0,14.8,0,0,0
10/20/20,08:30,7.56,0,3102,0,28.576,26.8882,5.4,0,14.7,0,0,0
10/20/20,08:45,7.6,0,3114,0,28.576,26.4097,5.1,0,14.8,0,0,0
10/20/20,09:00,7.35,0,3000,0,28.315,26.7055,5.1,0,14.9,0,0,0
10/20/20,09:15,7.58,0,3018,0,28.489,26.6011,5.2,0,14.8,0,0,0
10/20/20,09:30,7.6,0,3038,0,28.4977,27.5842,5.8,0,14.8,0,0,0
10/20/20,09:45,7.61,0,3048,0,28.5151,27.0709,5.2,0,14.8,0,0,0
10/20/20,10:00,7.6,0,3086,0,28.5238,26.3488,5.3,0,14.7,0,0,0
10/20/20,10:15,7.61,0,3078,0,28.5238,25.8094,5.1,0,14.9,0,0,0
10/20/20,10:30,7.59,0,3064,0,28.5238,26.0965,5.3,0,14.8,0,0,0
10/20/20,10:45,7.58,0,3030,0,28.5238,27.2623,5.2,0,14.8,0,0,0
10/20/20,11:00,7.6,0,3072,0,28.5412,27.2971,5.2,0,14.7,0,0,0
10/20/20,11:15,7.6,0,3076,0,28.5499,26.4532,5.1,0,14.8,0,0,0
10/20/20,11:30,7.6,0,3040,0,28.5412,25.8007,5.3,0,14.8,0,0,0
10/20/20,11:45,7.6,0,3078,0,28.5238,25.8442,5.2,0,14.7,0,0,0
10/20/20,12:00,7.6,0,3076,0,28.5238,26.5663,5,0,14.8,0,0,0
