Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
02/09/20,00:10,7.73,0,1022,0,27.2884,26.7838,16.3,0,15.9,0,0,0
02/09/20,00:25,7.72,0,1020,0,27.2971,26.7925,16.2,0,15.9,0,0,0
02/09/20,00:40,7.72,0,1032,0,27.3145,26.8273,16.4,0,15.8,0,0,0
02/09/20,00:55,7.72,0,1020,0,27.3232,26.8447,16.2,0,16,0,0,0
02/09/20,01:10,7.72,0,1018,0,27.3232,26.6185,16.6,0,15.9,0,0,0
02/09/20,01:25,7.73,0,1022,0,27.3232,26.8273,16.2,0,15.8,0,0,0
02/09/20,01:40,7.72,0,1018,0,27.3319,26.836,16.5,0,15.7,0,0,0
02/09/20,01:55,7.72,0,1022,0,27.3319,26.8795,16.2,0,16.2,0,0,0
02/09/20,02:10,7.73,0,1026,0,27.3493,26.8099,16,0,15.9,0,0,0
02/09/20,02:25,7.73,0,1036,0,27.358,26.7925,16.4,0,15.8,0,0,0
02/09/20,02:40,7.74,0,1020,0,27.358,26.4445,16.3,0,15.9,0,0,0
02/09/20,02:55,7.74,0,1022,0,27.358,26.488,16.2,0,15.8,0,0,0
02/09/20,03:10,7.74,0,1032,0,27.3667,26.6272,16.4,0,15.7,0,0,0
02/09/20,03:25,7.74,0,1020,0,27.3667,26.8186,16.4,0,15.8,0,0,0
02/09/20,03:40,7.73,0,1026,0,27.3754,26.8534,16.2,0,15.9,0,0,0
02/09/20,03:55,7.74,0,1022,0,27.3841,26.8012,16.3,0,15.8,0,0,0
02/09/20,04:10,7.75,0,1020,0,27.3754,26.4445,16.2,0,15.9,0,0,0
02/09/20,04:25,7.75,0,1030,0,27.3841,26.8534,16.2,0,15.8,0,0,0
02/09/20,04:40,7.74,0,1026,0,27.3841,26.8273,16.4,0,16,0,0,0
02/09/20,04:55,7.74,0,1036,0,27.3841,26.8186,16.3,0,15.9,0,0,0
02/09/20,05:10,7.75,0,1030,0,27.3841,26.8273,16.3,0,15.8,0,0,0
02/09/20,05:25,7.75,0,1030,0,27.3928,26.9056,16.2,0,15.9,0,0,0
02/09/20,05:40,7.75,0,1026,0,27.4015,26.488,16.6,0,15.8,0,0,0
02/09/20,05:55,7.77,0,1036,0,27.3928,26.8012,16.3,0,16,0,0,0
02/09/20,06:10,7.76,0,1030,0,27.4015,26.1835,16.3,0,16,0,0,0
02/09/20,06:25,7.76,0,1030,0,27.4015,26.9056,16.2,0,16,0,0,0
02/09/20,06:40,7.76,0,1038,0,27.4015,26.2618,16.2,0,15.8,0,0,0
02/09/20,06:55,7.74,0,1074,0,27.3928,25.7746,16.3,0,15.9,0,0,0
02/09/20,07:10,7.74,0,1076,0,27.3841,25.1308,16.3,0,16,0,0,0
02/09/20,07:25,7.75,0,1074,0,27.3754,25.1917,16.3,0,15.9,0,0,0
02/09/20,07:40,7.74,0,1070,0,27.3667,25.0786,16.3,0,15.9,0,0,0
02/09/20,07:55,7.75,0,1066,0,27.3667,24.9481,16.2,0,15.9,0,0,0
02/09/20,08:10,7.74,0,1076,0,27.358,25.4179,16.2,0,15.9,0,0,0
02/09/20,08:25,7.71,0,1050,0,27.2362,26.2096,16.2,0,15.8,0,0,0
02/09/20,08:40,7.72,0,1064,0,27.2449,26.227,16.6,0,15.9,0,0,0
02/09/20,08:55,7.73,0,1050,0,27.2449,26.3662,16.4,0,15.9,0,0,0
02/09/20,09:10,7.72,0,1046,0,27.2362,26.3836,16.2,0,15.9,0,0,0
02/09/20,09:25,7.71,0,1042,0,27.2362,26.314,16.6,0,16,0,0,0
02/09/20,09:40,7.71,0,1046,0,27.2275,26.0791,16.5,0,16,0,0,0
02/09/20,09:55,7.71,0,1048,0,27.2275,26.5402,16.2,0,15.7,0,0,0
02/09/20,10:10,7.7,0,1050,0,27.2275,26.5315,16.3,0,15.8,0,0,0
02/09/20,10:25,7.71,0,1032,0,27.2188,26.5837,16.2,0,16.1,0,0,0
02/09/20,10:40,7.7,0,1046,0,27.2275,26.662,16.3,0,15.9,0,0,0
02/09/20,10:55,7.7,0,1042,0,27.2449,26.836,16.5,0,15.7,0,0,0
02/09/20,11:10,7.7,0,1038,0,27.2536,26.1661,16.3,0,15.8,0,0,0
02/09/20,11:25,7.7,0,1058,0,27.2536,26.4619,16.3,0,16.1,0,0,0
02/09/20,11:40,7.7,0,1050,0,27.2536,26.2879,16.4,0,16.1,0,0,0
02/09/20,11:55,7.7,0,1054,0,27.2536,26.2966,16.3,0,15.9,0,0,0
02/09/20,12:10,7.7,0,1060,0,27.2623,26.0182,16.3,0,15.9,0,0,0
02/09/20,12:25,7.71,0,1050,0,27.2623,26.0443,16.3,0,15.8,0,0,0
02/09/20,12:40,7.72,0,1050,0,27.2536,26.2705,16.2,0,15.9,0,0,0
02/09/20,12:55,7.72,0,1050,0,27.2536,25.9312,16.4,0,15.9,0,0,0
02/09/20,13:10,7.72,0,1046,0,27.2536,25.5484,16.2,0,16.1,0,0,0
02/09/20,13:25,7.72,0,1040,0,27.2449,25.4005,16.5,0,15.9,0,0,0
02/09/20,13:40,7.73,0,1046,0,27.2536,25.6702,16.3,0,15.7,0,0,0
02/09/20,13:55,7.74,0,1050,0,27.2536,26.2618,16.2,0,15.8,0,0,0
02/09/20,14:10,7.73,0,1050,0,27.2536,26.2618,16.4,0,15.7,0,0,0
02/09/20,14:25,7.75,0,1054,0,27.2536,26.0182,16.3,0,15.8,0,0,0
02/09/20,14:40,7.75,0,1054,0,27.2449,26.488,16.5,0,16.1,0,0,0
02/09/20,14:55,7.74,0,1050,0,27.2449,26.3923,16.4,0,15.7,0,0,0
02/09/20,15:10,7.75,0,1042,0,27.2449,26.4097,16.3,0,16,0,0,0
02/09/20,15:25,7.7,0,1038,0,27.1231,26.4184,16.5,0,15.9,0,0,0
02/09/20,15:40,7.7,0,1038,0,27.1492,26.4619,16.3,0,15.8,0,0,0
02/09/20,15:55,7.71,0,1046,0,27.1492,26.4793,16.4,0,15.9,0,0,0
02/09/20,16:10,7.71,0,1038,0,27.1492,26.4445,16.2,0,15.9,0,0,0
02/09/20,16:25,7.72,0,1050,0,27.1579,26.5489,16.4,0,15.7,0,0,0
02/09/20,16:40,7.73,0,1046,0,27.1753,26.6446,16.2,0,15.6,0,0,0
02/09/20,16:55,7.74,0,1050,0,27.1927,26.749,16.1,0,15.8,0,0,0
02/09/20,17:10,7.72,0,1040,0,27.2014,26.4793,16.5,0,15.9,0,0,0
02/09/20,17:25,7.72,0,1048,0,27.2101,26.6707,16.4,0,15.9,0,0,0
02/09/20,17:40,7.72,0,1040,0,27.2014,26.4445,16.4,0,16,0,0,0
02/09/20,17:55,7.71,0,1038,0,27.2188,26.0008,16.4,0,15.7,0,0,0
02/09/20,18:10,7.72,0,1048,0,27.2101,26.0008,16.4,0,15.9,0,0,0
02/09/20,18:25,7.72,0,1046,0,27.2188,26.3836,16.4,0,15.9,0,0,0
02/09/20,18:40,7.72,0,1048,0,27.2275,26.4619,16.3,0,15.7,0,0,0
02/09/20,18:55,7.73,0,1042,0,27.2275,26.4532,16,0,15.8,0,0,0
02/09/20,19:10,7.73,0,1046,0,27.2362,26.1139,16.4,0,15.6,0,0,0
02/09/20,19:25,7.72,0,1038,0,27.2275,26.4793,16.1,0,15.9,0,0,0
