Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
10/17/20,00:05,7.22,0,1040,0,27.7408,25.9399,4.5,0,8.4,0,0,0
10/17/20,00:20,7.23,0,1028,0,27.7495,25.8529,4.7,0,8.1,0,0,0
10/17/20,00:35,7.23,0,1028,0,27.7408,26.0182,4.5,0,8.4,0,0,0
10/17/20,00:50,7.23,0,1026,0,27.7582,26.0182,4.7,0,8.3,0,0,0
10/17/20,01:05,7.24,0,1038,0,27.7582,25.8355,4.4,0,8.3,0,0,0
10/17/20,01:20,7.24,0,1012,0,27.7582,25.9747,4.6,0,8.1,0,0,0
10/17/20,01:35,7.24,0,1028,0,27.7669,25.8355,4.4,0,8.3,0,0,0
10/17/20,01:50,7.25,0,1028,0,27.7669,26.0182,4.8,0,8.2,0,0,0
10/17/20,02:05,7.25,0,1026,0,27.7843,25.9747,4.2,0,8.4,0,0,0
10/17/20,02:20,7.25,0,1036,0,27.7756,25.8529,4.3,0,8.4,0,0,0
10/17/20,02:35,7.26,0,1026,0,27.7756,25.966,4.2,0,8.6,0,0,0
10/17/20,02:50,7.26,0,1030,0,27.7843,25.8877,4.4,0,8.3,0,0,0
10/17/20,03:05,7.26,0,1026,0,27.7843,26.0356,5.3,0,8.5,0,0,0
10/17/20,03:20,7.26,0,1028,0,27.7843,25.9573,4.3,0,8.3,0,0,0
10/17/20,03:35,7.26,0,1044,0,27.793,25.9051,4.8,0,8.6,0,0,0
10/17/20,03:50,7.27,0,1046,0,27.793,25.8442,4.3,0,8.4,0,0,0
10/17/20,04:05,7.27,0,1028,0,27.793,25.9051,4.7,0,8.5,0,0,0
10/17/20,04:20,7.27,0,1030,0,27.8017,25.9051,4.6,0,8.5,0,0,0
10/17/20,04:35,7.27,0,1034,0,27.793,25.966,4,0,8.5,0,0,0
10/17/20,04:50,7.27,0,1034,0,27.8017,25.8703,4.5,0,8.2,0,0,0
10/17/20,05:05,7.27,0,1030,0,27.8017,26.0008,4.3,0,8.4,0,0,0
10/17/20,05:20,7.27,0,1028,0,27.8017,25.9921,4.6,0,8.5,0,0,0
10/17/20,05:35,7.27,0,1034,0,27.8104,25.9747,4.7,0,8.5,0,0,0
10/17/20,05:50,7.27,0,1038,0,27.793,25.9747,4.9,0,8.6,0,0,0
10/17/20,06:05,7.27,0,1040,0,27.8104,25.8529,4,0,8.5,0,0,0
10/17/20,06:20,7.27,0,1028,0,27.8104,25.8703,4.6,0,8.5,0,0,0
10/17/20,06:35,7.27,0,1038,0,27.8191,25.9921,4.6,0,8.5,0,0,0
10/17/20,06:50,7.27,0,1028,0,27.8191,25.9225,4.3,0,8.6,0,0,0
10/17/20,07:05,7.27,0,1036,0,27.8278,26.0182,4.7,0,8.4,0,0,0
10/17/20,07:20,7.27,0,1034,0,27.8365,26.0008,4.7,0,8.5,0,0,0
10/17/20,07:35,7.26,0,1038,0,27.8278,25.8964,4.2,0,8.5,0,0,0
10/17/20,07:50,7.26,0,1028,0,27.8365,25.9921,4.3,0,8.4,0,0,0
10/17/20,08:05,7.25,0,1038,0,27.8365,26.053,4.2,0,8.8,0,0,0
10/17/20,08:20,7.25,0,1040,0,27.8365,26.0356,4.3,0,8.6,0,0,0
10/17/20,08:35,7.24,0,1034,0,27.8278,25.9312,4.5,0,8.7,0,0,0
10/17/20,08:50,7.25,0,1044,0,27.8365,26.0791,4.2,0,8.5,0,0,0
10/17/20,09:05,7.24,0,1028,0,27.8278,25.9747,4.6,0,8.7,0,0,0
10/17/20,09:20,7.25,0,1034,0,27.8365,25.879,4.9,0,8.7,0,0,0
10/17/20,09:35,7.22,0,1008,0,27.6364,26.0095,4.5,0,8.8,0,0,0
10/17/20,09:50,7.25,0,1002,0,27.5407,25.9921,4.2,0,8.6,0,0,0
10/17/20,10:05,7.28,0,1010,0,27.5581,25.8964,4.5,0,8.7,0,0,0
10/17/20,10:20,7.28,0,1010,0,27.5668,25.8268,4.4,0,8.7,0,0,0
10/17/20,10:35,7.27,0,1010,0,27.5581,26.0008,4.5,0,8.8,0,0,0
10/17/20,10:50,7.27,0,1010,0,27.5668,26.0704,4.1,0,8.7,0,0,0
10/17/20,11:05,7.27,0,1026,0,27.5755,26.0878,4.6,0,8.7,0,0,0
10/17/20,11:20,7.27,0,1026,0,27.5755,25.966,4.5,0,8.8,0,0,0
10/17/20,11:35,7.27,0,1026,0,27.5842,26.0443,4.8,0,8.7,0,0,0
10/17/20,11:50,7.27,0,1028,0,27.5929,26.0965,4.3,0,8.7,0,0,0
10/17/20,12:05,7.27,0,1030,0,27.5842,25.9486,5,0,8.8,0,0,0
10/17/20,12:20,7.27,0,1034,0,27.5842,26.0617,4.4,0,8.9,0,0,0
10/17/20,12:35,7.27,0,1040,0,27.5929,26.1487,4.7,0,8.8,0,0,0
10/17/20,12:50,7.28,0,1028,0,27.6016,26.1052,4.4,0,8.9,0,0,0
10/17/20,13:05,7.27,0,1028,0,27.6016,26.0878,4.5,0,8.8,0,0,0
10/17/20,13:20,7.28,0,1034,0,27.5842,26.0704,4.8,0,8.8,0,0,0
10/17/20,13:35,7.27,0,1026,0,27.5842,26.0878,4.3,0,8.7,0,0,0
10/17/20,13:50,7.28,0,1040,0,27.5842,25.9138,4.4,0,8.7,0,0,0
10/17/20,14:05,7.28,0,1038,0,27.5755,26.0095,4.3,0,9,0,0,0
10/17/20,14:20,7.28,0,1036,0,27.5842,26.0878,4.8,0,8.8,0,0,0
10/17/20,14:35,7.28,0,1028,0,27.5494,25.9486,4.5,0,9,0,0,0
10/17/20,14:50,7.28,0,1034,0,27.5581,26.0095,4.4,0,8.8,0,0,0
10/17/20,15:05,7.28,0,1036,0,27.5581,25.8703,4.1,0,8.9,0,0,0
10/17/20,15:20,7.28,0,1030,0,27.5407,25.9573,4.1,0,8.9,0,0,0
10/17/20,15:35,7.28,0,1030,0,27.532,25.9834,4.2,0,9,0,0,0
10/17/20,15:50,7.29,0,1036,0,27.532,25.9051,4.4,0,8.8,0,0,0
10/17/20,16:05,7.29,0,1034,0,27.5146,26.0008,4.2,0,8.9,0,0,0
10/17/20,16:20,7.29,0,1044,0,27.5146,25.8268,4.4,0,8.8,0,0,0
10/17/20,16:35,7.29,0,1036,0,27.5059,25.9573,4.6,0,9,0,0,0
10/17/20,16:50,7.29,0,1028,0,27.5059,25.9225,4.4,0,8.9,0,0,0
10/17/20,17:05,7.29,0,1050,0,27.5059,25.8964,4.8,0,9,0,0,0
10/17/20,17:20,7.28,0,1034,0,27.5059,26.0182,4.1,0,9,0,0,0
10/17/20,17:35,7.29,0,1040,0,27.4972,25.8094,4.7,0,8.9,0,0,0
10/17/20,17:50,7.29,0,1034,0,27.4972,25.9747,4.5,0,9,0,0,0
10/17/20,18:05,7.29,0,1046,0,27.4885,26.0008,4.5,0,9.1,0,0,0
10/17/20,18:20,7.29,0,1046,0,27.4798,25.8529,4.7,0,9.1,0,0,0
10/17/20,18:35,7.29,0,1040,0,27.4711,25.9747,4.6,0,9,0,0,0
10/17/20,18:50,7.29,0,1046,0,27.4798,25.9747,4.6,0,9,0,0,0
10/17/20,19:05,7.29,0,1046,0,27.4711,25.8529,4.5,0,9,0,0,0
10/17/20,19:20,7.29,0,1046,0,27.4624,25.9225,4.6,0,9.2,0,0,0
10/17/20,19:35,7.29,0,1054,0,27.4624,25.9834,4.8,0,9.1,0,0,0
10/17/20,19:50,7.29,0,1038,0,27.4711,25.7485,4.3,0,9.1,0,0,0
10/17/20,20:05,7.29,0,1044,0,27.4537,25.8877,4.6,0,9,0,0,0
10/17/20,20:20,7.28,0,1044,0,27.4537,25.9573,4.5,0,9,0,0,0
10/17/20,20:35,7.29,0,1046,0,27.4537,25.8877,4.2,0,9.3,0,0,0
10/17/20,20:50,7.29,0,1046,0,27.4624,25.9573,4.5,0,9,0,0,0
10/17/20,21:05,7.29,0,1046,0,27.445,25.8094,4.8,0,9,0,0,0
10/17/20,21:20,7.29,0,1038,0,27.4363,25.8703,4,0,9.3,0,0,0
10/17/20,21:35,7.29,0,1050,0,27.445,25.8964,4.2,0,9,0,0,0
10/17/20,21:50,7.29,0,1034,0,27.4363,25.9138,4.5,0,9.3,0,0,0
10/17/20,22:05,7.29,0,1038,0,27.445,25.7659,4.6,0,9.1,0,0,0
10/17/20,22:20,7.29,0,1036,0,27.4363,25.8529,4.2,0,9,0,0,0
10/17/20,22:35,7.28,0,1044,0,27.4189,25.9312,4.2,0,9.3,0,0,0
10/17/20,22:50,7.29,0,1038,0,27.4363,25.8964,4.6,0,9.2,0,0,0
10/17/20,23:05,7.29,0,1036,0,27.4276,25.9312,5.1,0,9,0,0,0
10/17/20,23:20,7.29,0,1034,0,27.4363,25.8964,4.6,0,9.3,0,0,0
10/17/20,23:35,7.29,0,1046,0,27.4363,25.8442,4.9,0,9.3,0,0,0
10/17/20,23:50,7.28,0,1040,0,27.4363,25.8094,4.4,0,9.1,0,0,0
