Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
05/23/21,00:02,7.22,0,1012,0,27.4972,26.227,5.5,0,10.9,0,0,0
05/23/21,00:17,7.29,0,998,0,27.532,26.2357,5.5,0,10.8,0,0,0
05/23/21,00:32,7.3,0,1010,0,27.6625,26.0095,5.3,0,11,0,0,0
05/23/21,00:47,7.28,0,1012,0,27.7408,26.2183,5.4,0,10.9,0,0,0
05/23/21,01:02,7.32,0,1020,0,27.8452,26.2792,5.3,0,11.1,0,0,0
05/23/21,01:17,7.31,0,1012,0,27.8713,26.1313,5.5,0,11,0,0,0
05/23/21,01:32,7.32,0,1012,0,27.8626,26.2357,5.3,0,11.1,0,0,0
05/23/21,01:47,7.3,0,1018,0,27.8539,26.2792,5.4,0,11,0,0,0
05/23/21,02:02,7.34,0,1026,0,27.8278,26.1835,5.3,0,11,0,0,0
05/23/21,02:17,7.32,0,1026,0,27.8191,26.2618,5.4,0,11,0,0,0
05/23/21,02:32,7.35,0,1022,0,27.8017,26.14,5.5,0,10.9,0,0,0
05/23/21,02:47,7.32,0,1018,0,27.7843,26.2792,5.4,0,11,0,0,0
05/23/21,03:02,7.34,0,1020,0,27.7582,26.1226,5.3,0,11,0,0,0
05/23/21,03:17,7.33,0,1008,0,27.7495,26.2444,5.5,0,10.9,0,0,0
05/23/21,03:32,7.32,0,1018,0,27.7321,26.1922,5.4,0,11.1,0,0,0
05/23/21,03:47,7.31,0,1026,0,27.7147,26.2183,5.3,0,11,0,0,0
05/23/21,04:02,7.33,0,1030,0,27.7147,26.2618,5.3,0,11.1,0,0,0
05/23/21,04:17,7.34,0,1026,0,27.706,26.0182,5.5,0,11.1,0,0,0
05/23/21,04:32,7.31,0,1020,0,27.6712,26.2009,5.5,0,11.1,0,0,0
05/23/21,04:47,7.32,0,1018,0,27.6886,26.0704,5.5,0,11.1,0,0,0
05/23/21,05:02,7.34,0,1018,0,27.6712,26.2009,5.6,0,11.2,0,0,0
05/23/21,05:17,7.35,0,1026,0,27.6712,26.0356,5.3,0,11.3,0,0,0
05/23/21,05:32,7.35,0,1026,0,27.6538,26.2096,5.4,0,11.2,0,0,0
05/23/21,05:47,7.33,0,1010,0,27.6364,26.0443,5.3,0,11.2,0,0,0
05/23/21,06:02,7.34,0,1022,0,27.6277,26.1835,5.2,0,11,0,0,0
05/23/21,06:17,7.33,0,1026,0,27.6277,26.2096,5.4,0,11.4,0,0,0
05/23/21,06:32,7.33,0,1026,0,27.619,26.053,5.4,0,11.1,0,0,0
05/23/21,06:47,7.33,0,1028,0,27.6016,26.0791,5.4,0,11.3,0,0,0
05/23/21,07:02,7.35,0,1026,0,27.6016,26.1226,5.6,0,11.2,0,0,0
05/23/21,07:17,7.34,0,1020,0,27.5842,26.1574,5.6,0,11.3,0,0,0
05/23/21,07:32,7.35,0,1016,0,27.5842,26.0356,5.5,0,11.2,0,0,0
05/23/21,07:47,7.34,0,1018,0,27.5842,26.1574,5.5,0,11.4,0,0,0
05/23/21,08:02,7.33,0,1026,0,27.5755,26.1661,5.4,0,11.5,0,0,0
05/23/21,08:17,7.33,0,1026,0,27.5755,26.1835,5.3,0,11.5,0,0,0
05/23/21,08:32,7.33,0,1012,0,27.5581,26.1226,5.5,0,11.5,0,0,0
05/23/21,08:47,7.34,0,1016,0,27.532,26.0182,5.5,0,11.3,0,0,0
05/23/21,09:02,7.34,0,1018,0,27.4972,25.9573,5.5,0,11.3,0,0,0
05/23/21,09:17,7.34,0,1022,0,27.4798,25.9051,5.3,0,11.5,0,0,0
05/23/21,09:32,7.21,0,994,0,27.3145,25.879,5.6,0,11.6,0,0,0
05/23/21,09:47,7.26,0,1002,0,27.3493,25.9051,5.3,0,11.6,0,0,0
05/23/21,10:02,7.29,0,1016,0,27.4276,25.9225,5.3,0,11.6,0,0,0
05/23/21,10:17,7.3,0,1020,0,27.5494,25.8877,5.3,0,11.6,0,0,0
05/23/21,10:32,7.29,0,1012,0,27.6103,25.8616,5.3,0,11.7,0,0,0
05/23/21,10:47,7.31,0,1016,0,27.6799,25.8703,5.1,0,11.7,0,0,0
05/23/21,11:02,7.31,0,1026,0,27.7582,25.879,5.1,0,11.7,0,0,0
05/23/21,11:17,7.3,0,1028,0,27.8452,25.9225,5.5,0,11.7,0,0,0
05/23/21,11:32,7.3,0,1028,0,27.9409,26.0008,5.1,0,11.7,0,0,0
05/23/21,11:47,7.3,0,1020,0,27.9061,26.053,5.5,0,11.8,0,0,0
05/23/21,12:02,7.21,0,1008,0,27.6625,25.9747,5.2,0,11.6,0,0,0
05/23/21,12:17,7.26,0,1012,0,27.6886,25.8877,5.4,0,11.8,0,0,0
05/23/21,12:32,7.26,0,1022,0,27.7234,25.8703,5.4,0,11.8,0,0,0
05/23/21,12:47,7.29,0,1026,0,27.7843,25.8616,5.3,0,11.8,0,0,0
05/23/21,13:02,7.32,0,1028,0,27.88,25.879,5.3,0,11.8,0,0,0
05/23/21,13:17,7.32,0,1020,0,27.8539,25.9486,5.4,0,11.7,0,0,0
05/23/21,13:32,7.32,0,1006,0,27.8365,26.0182,5.4,0,11.7,0,0,0
05/23/21,13:47,7.33,0,1018,0,27.8104,26.0878,5.5,0,11.7,0,0,0
05/23/21,14:02,7.34,0,1012,0,27.7843,26.0965,5.7,0,11.8,0,0,0
05/23/21,14:17,7.32,0,1026,0,27.7582,26.1487,5.5,0,11.9,0,0,0
05/23/21,14:32,7.33,0,1020,0,27.7495,26.2009,5.3,0,11.8,0,0,0
05/23/21,14:47,7.34,0,1026,0,27.7408,26.2009,5.5,0,11.9,0,0,0
05/23/21,15:02,7.34,0,1028,0,27.7234,26.1052,5.4,0,11.9,0,0,0
05/23/21,15:17,7.35,0,1026,0,27.7147,26.2966,5.3,0,11.8,0,0,0
05/23/21,15:32,7.32,0,1028,0,27.6799,26.2357,5.4,0,12,0,0,0
