Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
01/18/20,00:09,7.49,0,1048,0,27.532,30.3682,4,0,9.5,0,0,0
01/18/20,00:24,7.49,0,1046,0,27.532,30.3334,3.9,0,9.6,0,0,0
01/18/20,00:39,7.56,0,1044,0,27.4972,30.2812,4,0,9.5,0,0,0
01/18/20,00:54,7.51,0,1040,0,27.4885,30.2551,4.1,0,9.6,0,0,0
01/18/20,01:09,7.51,0,1054,0,27.4798,30.2377,3.9,0,9.5,0,0,0
01/18/20,01:24,7.48,0,1040,0,27.4711,30.229,3.6,0,9.6,0,0,0
01/18/20,01:39,7.5,0,1044,0,27.445,30.1942,4.1,0,9.5,0,0,0
01/18/20,01:54,7.52,0,1036,0,27.4363,30.1855,3.6,0,9.5,0,0,0
01/18/20,02:09,7.54,0,1048,0,27.4276,30.1768,3.9,0,9.5,0,0,0
01/18/20,02:24,7.51,0,1044,0,27.4189,30.1855,4.2,0,9.5,0,0,0
01/18/20,02:39,7.55,0,1054,0,27.4102,30.1855,4,0,9.6,0,0,0
01/18/20,02:54,7.49,0,1046,0,27.3928,30.1768,3.7,0,9.5,0,0,0
01/18/20,03:09,7.55,0,1050,0,27.3928,30.1768,4.1,0,9.6,0,0,0
01/18/20,03:24,7.51,0,1048,0,27.3841,30.1594,4.5,0,9.5,0,0,0
01/18/20,03:39,7.5,0,1034,0,27.3754,30.142,4,0,9.6,0,0,0
01/18/20,03:54,7.46,0,1046,0,27.3754,30.1333,3.4,0,9.5,0,0,0
01/18/20,04:09,7.51,0,1038,0,27.3667,30.1333,3.6,0,9.6,0,0,0
01/18/20,04:24,7.54,0,1034,0,27.358,30.1333,4,0,9.6,0,0,0
01/18/20,04:39,7.48,0,1046,0,27.3493,30.1159,4.3,0,9.5,0,0,0
01/18/20,04:54,7.55,0,1048,0,27.3319,30.0985,3.8,0,9.5,0,0,0
01/18/20,05:09,7.53,0,1048,0,27.3406,30.0985,3.9,0,9.5,0,0,0
01/18/20,05:24,7.48,0,1058,0,27.3319,30.0811,4,0,9.6,0,0,0
01/18/20,05:39,7.47,0,1048,0,27.3145,30.0724,4.3,0,9.6,0,0,0
01/18/20,05:54,7.53,0,1046,0,27.3058,30.0637,4,0,9.6,0,0,0
01/18/20,06:09,7.52,0,1056,0,27.2971,30.055,3.6,0,9.5,0,0,0
01/18/20,06:24,7.48,0,1058,0,27.2884,30.0202,3.5,0,9.6,0,0,0
01/18/20,06:39,7.51,0,1056,0,27.271,30.0202,4.4,0,9.5,0,0,0
01/18/20,06:54,7.57,0,1048,0,27.2623,30.0028,3.9,0,9.5,0,0,0
01/18/20,07:09,7.45,0,1056,0,27.2449,30.0115,4.1,0,9.6,0,0,0
01/18/20,07:24,7.52,0,1056,0,27.2362,30.0202,3.8,0,9.5,0,0,0
01/18/20,07:39,7.5,0,1054,0,27.2275,30.0376,4.2,0,9.6,0,0,0
01/18/20,07:54,7.5,0,1056,0,27.2188,30.055,4.1,0,9.6,0,0,0
01/18/20,08:09,7.51,0,1054,0,27.2362,30.0985,4,0,9.5,0,0,0
01/18/20,08:24,7.56,0,1062,0,27.2188,30.1594,3.6,0,9.5,0,0,0
01/18/20,08:39,7.57,0,1056,0,27.2188,30.1942,4.4,0,9.6,0,0,0
01/18/20,08:54,7.48,0,1050,0,27.2101,30.2464,3.6,0,9.5,0,0,0
01/18/20,09:09,7.5,0,1056,0,27.2188,30.2986,3.8,0,9.6,0,0,0
01/18/20,09:24,7.54,0,1046,0,27.2101,30.3247,3.8,0,9.5,0,0,0
01/18/20,09:39,7.55,0,1044,0,27.2188,30.3595,3.6,0,9.6,0,0,0
01/18/20,09:54,7.51,0,1048,0,27.2362,30.4204,4,0,9.5,0,0,0
01/18/20,10:09,7.54,0,1056,0,27.2275,30.4117,3.9,0,9.5,0,0,0
01/18/20,10:24,7.52,0,1048,0,27.2362,30.4552,3.5,0,9.6,0,0,0
