Date,Time,PH1,PH2,COND1,COND2,WATER_TEMP,ROOM_TEMP,FBB1,FBB2,FF1,RACK1,DO,TGP
04/22/20,00:05,7.55,0,1028,0,27.6451,30.4552,4.1,0,9.3,0,0,0
04/22/20,00:20,7.55,0,1016,0,27.6277,30.3856,4.4,0,9.2,0,0,0
04/22/20,00:35,7.56,0,1028,0,27.6451,30.4291,4.1,0,9.2,0,0,0
04/22/20,00:50,7.56,0,1034,0,27.6364,30.5248,4,0,9.3,0,0,0
04/22/20,01:05,7.56,0,1028,0,27.6451,30.6118,4.1,0,9.2,0,0,0
04/22/20,01:20,7.57,0,1030,0,27.6538,30.7249,3.9,0,9.3,0,0,0
04/22/20,01:35,7.57,0,1026,0,27.6625,30.8119,4,0,9.3,0,0,0
04/22/20,01:50,7.56,0,1028,0,27.6886,30.8119,4.1,0,9.2,0,0,0
04/22/20,02:05,7.57,0,1020,0,27.6886,30.8728,4.3,0,9.1,0,0,0
04/22/20,02:20,7.57,0,1026,0,27.6973,30.8902,4.5,0,9.2,0,0,0
04/22/20,02:35,7.53,0,1044,0,27.706,30.8815,4,0,9.3,0,0,0
04/22/20,02:50,7.48,0,1040,0,27.7234,30.9424,4.1,0,9.3,0,0,0
04/22/20,03:05,7.51,0,1028,0,27.7234,30.9424,4,0,9.2,0,0,0
04/22/20,03:20,7.53,0,1034,0,27.7408,30.9424,4.2,0,9.3,0,0,0
04/22/20,03:35,7.55,0,1038,0,27.7495,30.9685,4.1,0,9.2,0,0,0
04/22/20,03:50,7.55,0,1034,0,27.7582,31.0207,4.6,0,9.3,0,0,0
04/22/20,04:05,7.54,0,1036,0,27.7756,31.0033,4.5,0,9.2,0,0,0
04/22/20,04:20,7.54,0,1044,0,27.7843,31.0207,4.6,0,9.2,0,0,0
04/22/20,04:35,7.54,0,1038,0,27.7843,30.9859,4.4,0,9.3,0,0,0
04/22/20,04:50,7.55,0,1028,0,27.8017,30.9772,4,0,9.3,0,0,0
04/22/20,05:05,7.55,0,1034,0,27.8104,31.0816,4,0,9.2,0,0,0
